ID_Transacao,Data_Venda,ID_Cliente,Cidade_Cliente,Nome_Produto,Categoria_Produto,Metodo_Pagamento,Valor_Unitario,Quantidade,Valor_Total
T002768,2024-12-30,C0839,Curitiba,Teclado Mecânico,Periféricos,Boleto,1115.83,4,4463.32
T002769,2024-09-17,C0926,Belo Horizonte,Tablet,Telefonia,Pix,1123.17,4,4492.68
T002770,2023-10-04,C0045,Rio de Janeiro,Smartphone,Telefonia,Cartão de Débito,2195.21,2,4390.42
T002771,2023-09-02,C0826,Rio de Janeiro,Cadeira Gamer,Móveis,Boleto,4618.72,3,13856.16
T002772,2024-12-29,C0437,Recife,Notebook,Informática,Cartão de Crédito,1162.69,3,3488.07
T002773,2023-07-31,C0508,Campinas,Fone Bluetooth,Acessórios,Cartão de Crédito,3130.66,2,6261.32
T002774,2023-06-21,C0216,Fortaleza,Smartphone,Telefonia,Cartão de Débito,1659.39,1,1659.39
T002775,2024-06-26,C0943,Rio de Janeiro,Cadeira Gamer,Móveis,Cartão de Débito,3566.91,3,10700.73
T002776,2024-07-15,C1193,São Paulo,Smartphone,Telefonia,Cartão de Débito,1858.26,2,3716.52
T002777,2024-06-23,C0812,Recife,Tablet,Telefonia,Cartão de Crédito,1941.46,3,5824.38
T002778,2024-12-11,C0795,Rio de Janeiro,Monitor,Informática,Cartão de Débito,2524.47,1,2524.47
T002779,2023-12-04,C0920,Brasília,Carregador Portátil,Acessórios,Pix,4393.95,2,8787.9
T002780,2024-09-04,C0067,Belo Horizonte,Carregador Portátil,Acessórios,Cartão de Crédito,1607.72,3,4823.16
T002781,2024-01-25,C0372,Curitiba,Smartphone,Telefonia,Boleto,3921.57,2,7843.14
T002782,2023-09-01,C0195,Porto Alegre,Fone Bluetooth,Acessórios,Boleto,302.48,3,907.44
T002783,2024-03-03,C1160,Curitiba,Monitor,Informática,Pix,2454.37,5,12271.85
T002784,2023-07-07,C0282,Porto Alegre,Webcam,Periféricos,Cartão de Crédito,2523.05,1,2523.05
T002785,2024-08-05,C0760,São Paulo,Fone Bluetooth,Acessórios,Cartão de Crédito,4787.14,4,19148.56
T002786,2024-02-04,C0824,Recife,Cadeira Gamer,Móveis,Cartão de Débito,2844.71,3,8534.13
T002787,2024-03-29,C1177,Belo Horizonte,Fone Bluetooth,Acessórios,Boleto,1293.42,3,3880.26
T002788,2024-07-25,C0277,Salvador,Fone Bluetooth,Acessórios,Cartão de Crédito,2870.8,1,2870.8
T002789,2024-06-10,C0480,Brasília,Teclado Mecânico,Periféricos,Cartão de Crédito,4844.96,5,24224.8
T002790,2023-10-27,C0045,Recife,Teclado Mecânico,Periféricos,Boleto,2758.46,5,13792.3
T002791,2023-03-11,C0742,Brasília,Fone Bluetooth,Acessórios,Cartão de Crédito,3167.86,3,9503.58
T002792,2024-02-06,C1074,Porto Alegre,Fone Bluetooth,Acessórios,Boleto,3463.37,1,3463.37
T002793,2023-03-03,C1039,Belo Horizonte,Carregador Portátil,Acessórios,Boleto,1480.83,4,5923.32
T002794,2023-05-18,C0170,Brasília,Webcam,Periféricos,Boleto,2407.66,4,9630.64
T002795,2024-11-21,C0097,Belo Horizonte,Smartphone,Telefonia,Boleto,2139.29,4,8557.16
T002796,2023-05-01,C0284,Fortaleza,Monitor,Informática,Pix,3306.02,1,3306.02
T002797,2023-08-05,C0037,Brasília,Notebook,Informática,Pix,3535.22,5,17676.1
T002798,2024-09-30,C1078,Fortaleza,Tablet,Telefonia,Boleto,3153.37,4,12613.48
T002799,2023-06-15,C0959,Campinas,Monitor,Informática,Pix,2524.39,2,5048.78
T002800,2023-04-22,C1020,Curitiba,Mouse Gamer,Periféricos,Pix,773.8,3,2321.4
T002801,2024-01-21,C0141,Fortaleza,Teclado Mecânico,Periféricos,Cartão de Débito,3370.93,5,16854.65
T002802,2023-08-08,C0794,São Paulo,Teclado Mecânico,Periféricos,Boleto,3690.15,1,3690.15
T002803,2024-08-12,C0780,Curitiba,Smartphone,Telefonia,Cartão de Débito,1171.83,5,5859.15
T002804,2024-04-30,C0277,Recife,Cadeira Gamer,Móveis,Cartão de Débito,1617.1,1,1617.1
T002805,2023-02-21,C0536,Curitiba,Tablet,Telefonia,Cartão de Crédito,4442.98,1,4442.98
T002806,2024-05-27,C0712,Curitiba,Carregador Portátil,Acessórios,Cartão de Débito,3645.42,5,18227.1
T002807,2023-01-12,C0868,Porto Alegre,Carregador Portátil,Acessórios,Boleto,2940.79,2,5881.58
T002808,2023-09-02,C0495,Fortaleza,Tablet,Telefonia,Cartão de Crédito,3446.18,1,3446.18
T002809,2024-04-03,C0823,Recife,Cadeira Gamer,Móveis,Pix,298.82,4,1195.28
T002810,2024-10-07,C0816,Curitiba,Mouse Gamer,Periféricos,Boleto,82.34,3,247.02
T002811,2024-09-18,C0982,Curitiba,Smartphone,Telefonia,Boleto,2413.75,1,2413.75
T002812,2023-07-18,C0910,Fortaleza,Mouse Gamer,Periféricos,Cartão de Débito,1260.88,4,5043.52
T002813,2023-08-21,C0450,Belo Horizonte,Webcam,Periféricos,Cartão de Crédito,1749.25,2,3498.5
T002814,2023-08-23,C0460,Recife,Monitor,Informática,Pix,190.03,1,190.03
T002815,2023-09-18,C0060,Fortaleza,Notebook,Informática,Cartão de Débito,3938.22,1,3938.22
T002816,2024-09-10,C0592,Campinas,Teclado Mecânico,Periféricos,Cartão de Débito,1771.57,4,7086.28
T002817,2024-02-15,C0448,Curitiba,Notebook,Informática,Boleto,2432.0,5,12160.0
T002818,2023-08-25,C0631,Porto Alegre,Webcam,Periféricos,Cartão de Crédito,3611.69,1,3611.69
T002819,2024-10-27,C0537,Fortaleza,Monitor,Informática,Boleto,597.08,4,2388.32
T002820,2024-02-25,C0548,Rio de Janeiro,Monitor,Informática,Cartão de Débito,4601.41,3,13804.23
T002821,2024-01-02,C0134,Campinas,Webcam,Periféricos,Pix,2030.02,5,10150.1
T002822,2024-03-26,C0032,Campinas,Webcam,Periféricos,Boleto,577.89,1,577.89
T002823,2024-12-01,C0274,Campinas,Monitor,Informática,Pix,4187.28,3,12561.84
T002824,2024-06-29,C0490,Porto Alegre,Webcam,Periféricos,Boleto,2999.98,4,11999.92
T002825,2024-05-07,C0056,Recife,Tablet,Telefonia,Cartão de Crédito,3408.91,1,3408.91
T002826,2023-05-22,C0269,São Paulo,Tablet,Telefonia,Boleto,3475.78,3,10427.34
T002827,2023-02-15,C0161,Salvador,Notebook,Informática,Boleto,2408.76,3,7226.28
T002828,2024-09-08,C1182,São Paulo,Mouse Gamer,Periféricos,Cartão de Débito,3310.86,1,3310.86
T002829,2023-08-08,C0540,São Paulo,Mouse Gamer,Periféricos,Cartão de Crédito,3859.33,3,11577.99
T002830,2024-08-22,C0911,São Paulo,Monitor,Informática,Cartão de Crédito,2701.55,1,2701.55
T002831,2024-04-28,C0721,Brasília,Smartphone,Telefonia,Pix,3757.55,2,7515.1
T002832,2023-04-04,C0580,Porto Alegre,Cadeira Gamer,Móveis,Cartão de Crédito,2266.12,2,4532.24
T002833,2023-06-10,C0934,Rio de Janeiro,Tablet,Telefonia,Boleto,4256.37,1,4256.37
T002834,2024-05-28,C0646,Curitiba,Tablet,Telefonia,Cartão de Débito,904.57,5,4522.85
T002835,2023-10-26,C1043,Curitiba,Webcam,Periféricos,Cartão de Débito,4990.14,2,9980.28
T002836,2024-03-20,C1155,Curitiba,Webcam,Periféricos,Boleto,751.42,3,2254.26
T002837,2023-02-17,C0183,Rio de Janeiro,Tablet,Telefonia,Boleto,3792.07,2,7584.14
T002838,2024-05-25,C0353,Porto Alegre,Mouse Gamer,Periféricos,Cartão de Débito,1218.03,1,1218.03
T002839,2024-12-29,C0450,Fortaleza,Teclado Mecânico,Periféricos,Boleto,1007.5,4,4030.0
T002840,2024-06-04,C0944,Rio de Janeiro,Notebook,Informática,Pix,2027.8,3,6083.4
T002841,2024-04-13,C0467,Recife,Notebook,Informática,Pix,3430.2,3,10290.6
T002842,2023-09-19,C0259,Salvador,Mouse Gamer,Periféricos,Boleto,675.08,4,2700.32
T002843,2023-05-25,C0127,Rio de Janeiro,Carregador Portátil,Acessórios,Cartão de Débito,4466.35,1,4466.35
T002844,2023-11-09,C0363,Rio de Janeiro,Cadeira Gamer,Móveis,Cartão de Débito,4382.14,3,13146.42
T002845,2023-09-15,C0343,Rio de Janeiro,Monitor,Informática,Pix,4797.03,2,9594.06
T002846,2024-05-20,C0146,Campinas,Carregador Portátil,Acessórios,Pix,4646.2,1,4646.2
T002847,2023-08-22,C0980,Recife,Cadeira Gamer,Móveis,Cartão de Débito,3268.64,3,9805.92
T002848,2024-01-12,C1051,Porto Alegre,Fone Bluetooth,Acessórios,Cartão de Débito,2562.29,5,12811.45
T002849,2024-01-14,C1026,Porto Alegre,Teclado Mecânico,Periféricos,Boleto,3647.04,3,10941.12
T002850,2024-10-26,C0074,Salvador,Webcam,Periféricos,Pix,1936.65,1,1936.65
T002851,2023-08-11,C0067,Rio de Janeiro,Monitor,Informática,Cartão de Débito,1822.11,2,3644.22
T002852,2023-02-11,C0183,Rio de Janeiro,Smartphone,Telefonia,Boleto,2310.22,3,6930.66
T002853,2024-09-10,C0328,Porto Alegre,Monitor,Informática,Cartão de Débito,3786.67,3,11360.01
T002854,2024-09-14,C0550,São Paulo,Smartphone,Telefonia,Boleto,4089.05,1,4089.05
T002855,2023-04-10,C0724,Campinas,Monitor,Informática,Pix,4732.01,1,4732.01
T002856,2024-05-16,C0432,Belo Horizonte,Mouse Gamer,Periféricos,Cartão de Débito,4816.32,5,24081.6
T002857,2024-01-06,C0669,Fortaleza,Teclado Mecânico,Periféricos,Pix,529.53,1,529.53
T002858,2023-11-14,C0363,Rio de Janeiro,Carregador Portátil,Acessórios,Pix,4347.4,5,21737.0
T002859,2023-12-10,C1177,Campinas,Webcam,Periféricos,Boleto,2886.08,3,8658.24
T002860,2023-01-13,C0052,Recife,Carregador Portátil,Acessórios,Boleto,4608.53,4,18434.12
T002861,2024-05-10,C1070,Belo Horizonte,Cadeira Gamer,Móveis,Cartão de Crédito,1478.71,5,7393.55
T002862,2024-07-13,C0558,Belo Horizonte,Webcam,Periféricos,Cartão de Débito,4714.84,1,4714.84
T002863,2023-01-02,C0375,Rio de Janeiro,Mouse Gamer,Periféricos,Pix,3678.1,4,14712.4
T002864,2024-09-26,C0951,São Paulo,Cadeira Gamer,Móveis,Pix,4955.16,5,24775.8
T002865,2023-08-26,C0426,Brasília,Mouse Gamer,Periféricos,Boleto,1648.47,2,3296.94
T002866,2023-04-17,C0080,Salvador,Mouse Gamer,Periféricos,Cartão de Débito,3391.0,5,16955.0
T002867,2024-03-05,C1058,Brasília,Fone Bluetooth,Acessórios,Cartão de Crédito,3869.58,3,11608.74
T002868,2024-05-01,C0882,Campinas,Tablet,Telefonia,Cartão de Débito,2517.89,4,10071.56
T002869,2023-01-27,C0246,Salvador,Notebook,Informática,Cartão de Crédito,402.61,1,402.61
T002870,2024-09-18,C0462,Fortaleza,Teclado Mecânico,Periféricos,Pix,1435.9,2,2871.8
T002871,2024-02-22,C0167,Campinas,Carregador Portátil,Acessórios,Boleto,3202.86,3,9608.58
T002872,2023-03-09,C0698,São Paulo,Smartphone,Telefonia,Pix,3984.59,2,7969.18
T002873,2023-11-24,C0625,Porto Alegre,Monitor,Informática,Pix,3571.78,3,10715.34
T002874,2023-08-20,C0211,Salvador,Teclado Mecânico,Periféricos,Cartão de Crédito,1723.16,1,1723.16
T002875,2024-03-08,C0547,Porto Alegre,Notebook,Informática,Cartão de Débito,4632.22,4,18528.88
T002876,2023-06-05,C0568,Rio de Janeiro,Webcam,Periféricos,Cartão de Crédito,4190.07,2,8380.14
T002877,2024-05-25,C0323,São Paulo,Carregador Portátil,Acessórios,Cartão de Débito,3925.02,2,7850.04
T002878,2023-10-14,C0212,Porto Alegre,Carregador Portátil,Acessórios,Pix,767.71,4,3070.84
T002879,2024-12-13,C1144,Curitiba,Fone Bluetooth,Acessórios,Pix,4732.95,4,18931.8
T002880,2024-11-04,C0129,Curitiba,Notebook,Informática,Boleto,4809.55,2,9619.1
T002881,2023-11-10,C0611,Recife,Fone Bluetooth,Acessórios,Pix,3605.05,3,10815.15
T002882,2023-06-18,C0825,Campinas,Monitor,Informática,Boleto,669.19,1,669.19
T002883,2024-05-23,C0336,Belo Horizonte,Teclado Mecânico,Periféricos,Boleto,1262.45,2,2524.9
T002884,2024-03-20,C1058,Belo Horizonte,Notebook,Informática,Pix,2809.03,3,8427.09
T002885,2024-05-09,C1052,São Paulo,Mouse Gamer,Periféricos,Boleto,2487.28,2,4974.56
T002886,2024-08-05,C0847,Fortaleza,Notebook,Informática,Cartão de Crédito,227.29,5,1136.45
T002887,2023-11-08,C0641,Brasília,Tablet,Telefonia,Boleto,2394.88,4,9579.52
T002888,2024-07-09,C0313,Recife,Mouse Gamer,Periféricos,Cartão de Crédito,4972.04,1,4972.04
T002889,2024-03-07,C0858,Belo Horizonte,Notebook,Informática,Pix,2359.96,3,7079.88
T002890,2023-08-04,C0255,Brasília,Monitor,Informática,Boleto,2896.24,3,8688.72
T002891,2024-11-01,C0728,Brasília,Fone Bluetooth,Acessórios,Boleto,3257.46,5,16287.3
T002892,2023-08-09,C0941,Brasília,Teclado Mecânico,Periféricos,Cartão de Débito,3060.88,3,9182.64
T002893,2023-02-02,C0934,Curitiba,Monitor,Informática,Cartão de Crédito,545.16,2,1090.32
T002894,2023-12-07,C0603,Brasília,Mouse Gamer,Periféricos,Cartão de Débito,905.17,3,2715.51
T002895,2023-05-29,C0155,Belo Horizonte,Cadeira Gamer,Móveis,Cartão de Débito,626.91,2,1253.82
T002896,2024-04-05,C0577,Brasília,Teclado Mecânico,Periféricos,Pix,3988.43,4,15953.72
T002897,2023-07-06,C0815,Belo Horizonte,Tablet,Telefonia,Boleto,2086.07,2,4172.14
T002898,2023-03-13,C0216,Salvador,Notebook,Informática,Cartão de Débito,3638.9,5,18194.5
T002899,2024-02-26,C0169,Salvador,Fone Bluetooth,Acessórios,Pix,155.15,4,620.6
T002900,2024-06-17,C0144,São Paulo,Mouse Gamer,Periféricos,Cartão de Crédito,1292.01,4,5168.04
T002901,2023-01-25,C1025,Curitiba,Mouse Gamer,Periféricos,Cartão de Crédito,4444.18,4,17776.72
T002902,2024-03-05,C1070,Recife,Cadeira Gamer,Móveis,Cartão de Débito,1164.12,3,3492.36
T002903,2023-12-24,C0021,Campinas,Smartphone,Telefonia,Boleto,1447.97,5,7239.85
T002904,2024-03-24,C0103,Brasília,Teclado Mecânico,Periféricos,Pix,3496.26,4,13985.04
T002905,2023-05-18,C0464,Curitiba,Tablet,Telefonia,Cartão de Crédito,4660.86,5,23304.3
T002906,2023-03-12,C0770,Curitiba,Carregador Portátil,Acessórios,Cartão de Débito,4831.64,2,9663.28
T002907,2023-08-25,C0757,Porto Alegre,Notebook,Informática,Pix,800.14,4,3200.56
T002908,2023-08-15,C0916,Campinas,Smartphone,Telefonia,Cartão de Crédito,3336.95,4,13347.8
T002909,2024-06-22,C0937,Rio de Janeiro,Webcam,Periféricos,Pix,814.31,1,814.31
T002910,2023-06-20,C0627,Salvador,Teclado Mecânico,Periféricos,Pix,3210.8,1,3210.8
T002911,2023-06-22,C0032,Fortaleza,Monitor,Informática,Boleto,3093.19,4,12372.76
T002912,2023-12-07,C0971,Recife,Monitor,Informática,Cartão de Débito,2850.21,1,2850.21
T002913,2024-10-17,C0675,Belo Horizonte,Cadeira Gamer,Móveis,Cartão de Débito,2868.33,1,2868.33
T002914,2023-10-02,C1143,Rio de Janeiro,Monitor,Informática,Cartão de Débito,2845.48,5,14227.4
T002915,2023-03-14,C0217,Brasília,Mouse Gamer,Periféricos,Cartão de Débito,1527.07,3,4581.21
T002916,2024-07-17,C0085,Belo Horizonte,Notebook,Informática,Pix,3601.48,2,7202.96
T002917,2023-03-20,C1132,Salvador,Fone Bluetooth,Acessórios,Pix,2249.58,1,2249.58
T002918,2023-09-24,C0201,Recife,Smartphone,Telefonia,Boleto,3129.55,2,6259.1
T002919,2023-11-11,C1114,Curitiba,Notebook,Informática,Boleto,1730.04,2,3460.08
T002920,2023-01-04,C0940,Belo Horizonte,Cadeira Gamer,Móveis,Boleto,2194.56,2,4389.12
T002921,2023-03-27,C0987,Rio de Janeiro,Teclado Mecânico,Periféricos,Boleto,707.91,4,2831.64
T002922,2024-04-29,C0899,Fortaleza,Carregador Portátil,Acessórios,Cartão de Crédito,2334.21,2,4668.42
T002923,2023-11-12,C0372,Campinas,Teclado Mecânico,Periféricos,Cartão de Débito,165.49,3,496.47
T002924,2023-09-25,C1039,Recife,Teclado Mecânico,Periféricos,Pix,4793.73,3,14381.19
T002925,2023-03-25,C0022,São Paulo,Smartphone,Telefonia,Cartão de Débito,1799.72,2,3599.44
T002926,2024-06-01,C0139,Belo Horizonte,Teclado Mecânico,Periféricos,Pix,20.97,3,62.91
T002927,2025-01-01,C0414,Rio de Janeiro,Fone Bluetooth,Acessórios,Pix,1121.72,5,5608.6
T002928,2023-09-09,C0056,Curitiba,Notebook,Informática,Pix,3003.72,4,12014.88
T002929,2024-03-08,C0443,Salvador,Fone Bluetooth,Acessórios,Boleto,1374.28,4,5497.12
T002930,2023-11-21,C0922,Rio de Janeiro,Mouse Gamer,Periféricos,Boleto,4952.82,1,4952.82
T002931,2023-08-07,C1142,Porto Alegre,Monitor,Informática,Cartão de Crédito,4367.29,1,4367.29
T002932,2024-09-02,C1093,Salvador,Fone Bluetooth,Acessórios,Cartão de Débito,1002.89,2,2005.78
T002933,2024-06-26,C1019,Rio de Janeiro,Cadeira Gamer,Móveis,Pix,1624.25,4,6497.0
T002934,2023-05-22,C0141,São Paulo,Fone Bluetooth,Acessórios,Cartão de Crédito,1994.29,2,3988.58
T002935,2023-04-25,C0454,Curitiba,Teclado Mecânico,Periféricos,Pix,1429.87,1,1429.87
T002936,2023-11-18,C0100,São Paulo,Cadeira Gamer,Móveis,Pix,806.64,5,4033.2
T002937,2023-08-01,C0561,Salvador,Monitor,Informática,Cartão de Débito,1618.88,5,8094.4
T002938,2023-05-04,C1114,Salvador,Cadeira Gamer,Móveis,Pix,3544.83,1,3544.83
T002939,2023-12-25,C0167,Fortaleza,Carregador Portátil,Acessórios,Cartão de Débito,4813.8,2,9627.6
T002940,2023-09-11,C0703,Rio de Janeiro,Teclado Mecânico,Periféricos,Boleto,4515.64,5,22578.2
T002941,2023-07-12,C1029,Curitiba,Mouse Gamer,Periféricos,Cartão de Débito,563.16,2,1126.32
T002942,2023-10-31,C0500,Porto Alegre,Mouse Gamer,Periféricos,Boleto,2420.08,4,9680.32
T002943,2023-05-25,C0406,Curitiba,Smartphone,Telefonia,Cartão de Crédito,3516.77,3,10550.31
T002944,2023-03-10,C0375,Belo Horizonte,Cadeira Gamer,Móveis,Boleto,2922.39,5,14611.95
T002945,2024-04-21,C0768,Porto Alegre,Notebook,Informática,Cartão de Crédito,2683.25,4,10733.0
T002946,2024-09-17,C0171,Recife,Webcam,Periféricos,Cartão de Crédito,3422.39,2,6844.78
T002947,2023-02-19,C0299,Salvador,Monitor,Informática,Cartão de Crédito,3371.59,5,16857.95
T002948,2023-11-01,C0585,Recife,Monitor,Informática,Cartão de Crédito,817.3,1,817.3
T002949,2023-05-30,C0353,Rio de Janeiro,Tablet,Telefonia,Boleto,1173.9,5,5869.5
T002950,2023-01-02,C0653,Rio de Janeiro,Mouse Gamer,Periféricos,Pix,1152.59,4,4610.36
T002951,2023-10-07,C0258,Campinas,Fone Bluetooth,Acessórios,Pix,4885.55,5,24427.75
T002952,2023-01-13,C0807,Porto Alegre,Teclado Mecânico,Periféricos,Cartão de Crédito,2287.3,5,11436.5
T002953,2023-03-27,C0285,Belo Horizonte,Monitor,Informática,Boleto,621.3,5,3106.5
T002954,2024-02-01,C0572,Rio de Janeiro,Webcam,Periféricos,Boleto,1113.93,5,5569.65
T002955,2023-09-21,C1074,Campinas,Teclado Mecânico,Periféricos,Cartão de Crédito,3868.69,4,15474.76
T002956,2024-04-04,C0988,Rio de Janeiro,Carregador Portátil,Acessórios,Pix,76.57,1,76.57
T002957,2024-05-06,C1153,Salvador,Tablet,Telefonia,Cartão de Crédito,4253.16,1,4253.16
T002958,2023-06-02,C0402,Belo Horizonte,Carregador Portátil,Acessórios,Pix,127.38,4,509.52
T002959,2024-07-18,C0346,Belo Horizonte,Notebook,Informática,Pix,3004.61,3,9013.83
T002960,2024-12-05,C0122,Curitiba,Smartphone,Telefonia,Boleto,2035.64,2,4071.28
T002961,2023-11-21,C0119,Brasília,Teclado Mecânico,Periféricos,Pix,1027.67,1,1027.67
T002962,2024-02-07,C0930,Salvador,Cadeira Gamer,Móveis,Boleto,126.38,2,252.76
T002963,2024-10-22,C0233,Brasília,Teclado Mecânico,Periféricos,Pix,2666.96,4,10667.84
T002964,2023-12-28,C0325,Fortaleza,Monitor,Informática,Pix,4711.35,3,14134.05
T002965,2023-11-16,C1148,Fortaleza,Fone Bluetooth,Acessórios,Cartão de Crédito,3369.96,2,6739.92
T002966,2024-10-03,C0012,Porto Alegre,Monitor,Informática,Cartão de Débito,3457.05,4,13828.2
T002967,2023-11-27,C0290,Brasília,Monitor,Informática,Cartão de Crédito,1145.96,5,5729.8
T002968,2024-02-14,C0428,Recife,Cadeira Gamer,Móveis,Cartão de Crédito,4705.11,3,14115.33
T002969,2024-12-12,C0880,Porto Alegre,Notebook,Informática,Boleto,74.84,3,224.52
T002970,2023-01-19,C0491,Brasília,Notebook,Informática,Cartão de Débito,3713.56,1,3713.56
T002971,2024-01-29,C1154,São Paulo,Notebook,Informática,Cartão de Débito,2133.31,3,6399.93
T002972,2024-12-28,C0584,Fortaleza,Mouse Gamer,Periféricos,Cartão de Débito,59.86,1,59.86
T002973,2024-04-18,C0875,Porto Alegre,Fone Bluetooth,Acessórios,Cartão de Crédito,3010.68,1,3010.68
T002974,2024-12-25,C0501,Curitiba,Tablet,Telefonia,Cartão de Débito,372.4,2,744.8
T002975,2023-11-21,C1141,Fortaleza,Monitor,Informática,Pix,436.34,4,1745.36
T002976,2023-09-27,C0970,Brasília,Teclado Mecânico,Periféricos,Boleto,4294.75,3,12884.25
T002977,2024-09-05,C0804,Brasília,Mouse Gamer,Periféricos,Pix,3928.83,5,19644.15
T002978,2023-11-27,C0351,Salvador,Smartphone,Telefonia,Pix,4588.57,4,18354.28
T002979,2024-06-25,C0423,Brasília,Webcam,Periféricos,Cartão de Débito,3852.41,5,19262.05
T002980,2024-04-07,C0883,Porto Alegre,Webcam,Periféricos,Boleto,2146.27,4,8585.08
T002981,2024-01-24,C0412,Belo Horizonte,Notebook,Informática,Cartão de Crédito,3339.94,3,10019.82
T002982,2024-07-13,C0034,Curitiba,Webcam,Periféricos,Pix,2358.36,2,4716.72
T002983,2023-01-31,C1048,Brasília,Webcam,Periféricos,Cartão de Crédito,440.96,1,440.96
T002984,2024-03-11,C0838,São Paulo,Webcam,Periféricos,Pix,2772.15,4,11088.6
T002985,2023-09-20,C0042,Rio de Janeiro,Teclado Mecânico,Periféricos,Pix,3933.71,1,3933.71
T002986,2024-10-07,C1031,Campinas,Carregador Portátil,Acessórios,Cartão de Débito,952.81,4,3811.24
T002987,2023-02-02,C0377,São Paulo,Cadeira Gamer,Móveis,Cartão de Débito,2207.71,3,6623.13
T002988,2024-03-15,C0550,Campinas,Carregador Portátil,Acessórios,Boleto,350.63,5,1753.15
T002989,2023-04-14,C0797,Curitiba,Notebook,Informática,Pix,3241.44,3,9724.32
T002990,2024-01-24,C0240,Recife,Teclado Mecânico,Periféricos,Boleto,1358.74,1,1358.74
T002991,2023-01-30,C1118,Recife,Smartphone,Telefonia,Boleto,1776.56,1,1776.56
T002992,2024-08-18,C1169,Belo Horizonte,Fone Bluetooth,Acessórios,Boleto,4023.37,2,8046.74
T002993,2023-09-30,C1017,Rio de Janeiro,Mouse Gamer,Periféricos,Cartão de Crédito,1934.47,5,9672.35
T002994,2024-05-05,C0631,Rio de Janeiro,Monitor,Informática,Pix,1975.54,1,1975.54
T002995,2024-11-01,C0914,Belo Horizonte,Cadeira Gamer,Móveis,Boleto,3859.49,5,19297.45
T002996,2024-10-22,C0380,Campinas,Carregador Portátil,Acessórios,Cartão de Débito,3134.93,4,12539.72
T002997,2023-07-31,C0876,São Paulo,Smartphone,Telefonia,Pix,327.09,2,654.18
T002998,2024-09-30,C0545,Rio de Janeiro,Fone Bluetooth,Acessórios,Pix,4689.42,2,9378.84
T002999,2023-10-11,C1144,Curitiba,Cadeira Gamer,Móveis,Cartão de Crédito,2321.62,1,2321.62
T003000,2023-10-22,C0978,Belo Horizonte,Carregador Portátil,Acessórios,Cartão de Débito,4686.68,1,4686.68
T003001,2023-10-10,C0612,Rio de Janeiro,Teclado Mecânico,Periféricos,Boleto,830.21,2,1660.42
T003002,2023-03-18,C0749,Curitiba,Smartphone,Telefonia,Boleto,262.74,1,262.74
T003003,2023-08-19,C0056,Belo Horizonte,Cadeira Gamer,Móveis,Boleto,1454.44,3,4363.32
T003004,2023-03-27,C0464,Salvador,Mouse Gamer,Periféricos,Cartão de Crédito,491.66,4,1966.64
T003005,2024-08-23,C0270,Fortaleza,Fone Bluetooth,Acessórios,Cartão de Débito,4406.66,2,8813.32
T003006,2023-11-15,C0290,Fortaleza,Carregador Portátil,Acessórios,Cartão de Débito,1530.53,1,1530.53
T003007,2024-06-09,C0465,Brasília,Tablet,Telefonia,Boleto,1004.82,1,1004.82
T003008,2023-02-10,C0903,Campinas,Teclado Mecânico,Periféricos,Cartão de Crédito,2014.86,1,2014.86
